profile_id,latitude,longitude,2014,2019,2024
1253352,26.4271641,-80.1506195,16.1,14.8,14.0
1253352,26.4271641,-80.1506195,5.4,5.1,4.8
1253353,28.4033108,-82.4784241,30.8,28.9,27.3
1253353,28.4033108,-82.4784241,22.6,21.3,19.8
1253353,28.4033108,-82.4784241,7.6,7.0,6.6
1253353,28.4033108,-82.4784241,3.4,3.2,3.0
1253353,28.4033108,-82.4784241,2.8,2.6,2.5
1253353,28.4033108,-82.4784241,0.8,0.7,0.7
1253354,28.1746426,-81.8910675,24.0,23.3,21.5
1253354,28.1746426,-81.8910675,3.2,3.0,2.8
1253354,28.1746426,-81.8910675,1.9,1.9,1.7
1253354,28.1746426,-81.8910675,28.8,28.6,26.1
1253354,28.1746426,-81.8910675,4.6,4.4,4.0
1253354,28.1746426,-81.8910675,1.1,1.1,1.0
1253354,28.1746426,-81.8910675,1.5,1.4,1.3
1253354,28.1746426,-81.8910675,1.6,1.5,1.4
1253354,28.1746426,-81.8910675,2.2,2.2,2.0
1253355,29.7190781,-81.7955399,9.9,9.4,8.8
1253355,29.7190781,-81.7955399,2.2,2.1,2.0
1253355,29.7190781,-81.7955399,1.7,1.6,1.5
1253355,29.7190781,-81.7955399,1.2,1.2,1.1
1253355,29.7190781,-81.7955399,3.8,3.6,3.4
1253355,29.7190781,-81.7955399,10.3,9.7,9.2
1253356,29.7372112,-81.6596375,8.8,8.4,7.7
1253356,29.7372112,-81.6596375,0.9,0.8,0.8
1253356,29.7372112,-81.6596375,0.7,0.7,0.6
1253356,29.7372112,-81.6596375,1.0,1.0,0.9
1253356,29.7372112,-81.6596375,15.5,14.2,13.5
1253356,29.7372112,-81.6596375,8.5,7.9,7.5
1253356,29.7372112,-81.6596375,3.3,3.2,3.0
1253356,29.7372112,-81.6596375,1.8,1.7,1.6
1253356,29.7372112,-81.6596375,0.8,0.7,0.7
1253357,29.6820889,-82.0362091,7.3,6.9,6.4
1253357,29.6820889,-82.0362091,4.5,4.4,4.0
1253357,29.6820889,-82.0362091,1.5,1.4,1.3
1253357,29.6820889,-82.0362091,1.9,1.8,1.7
1253357,29.6820889,-82.0362091,1.4,1.4,1.3
1253357,29.6820889,-82.0362091,0.7,0.7,0.6
1253357,29.6820889,-82.0362091,0.4,0.4,0.4
1253358,29.7667885,-81.8605804,4.2,4.0,3.8
1253358,29.7667885,-81.8605804,3.1,2.8,2.7
1253358,29.7667885,-81.8605804,2.0,1.9,1.8
1253358,29.7667885,-81.8605804,1.1,1.1,1.0
1253358,29.7667885,-81.8605804,0.4,0.4,0.4
1253359,29.9378242,-81.3027496,2.5,2.4,2.2
1253359,29.9378242,-81.3027496,2.0,2.0,1.8
1253359,29.9378242,-81.3027496,8.9,8.6,8.0
1253359,29.9378242,-81.3027496,7.8,7.4,6.8
1253359,29.9378242,-81.3027496,3.0,3.0,2.7
1253359,29.9378242,-81.3027496,1.0,1.0,0.9
1253359,29.9378242,-81.3027496,0.8,0.7,0.7
1253359,29.9378242,-81.3027496,0.2,0.2,0.2
1253360,27.3943577,-80.3770599,49.2,45.1,42.8
1253360,27.3943577,-80.3770599,9.4,9.0,8.4
1253360,27.3943577,-80.3770599,0.7,0.6,0.6
1253360,27.3943577,-80.3770599,0.5,0.4,0.4
1253360,27.3943577,-80.3770599,0.8,0.8,0.7
1253360,27.3943577,-80.3770599,5.5,5.3,4.9
1253360,27.3943577,-80.3770599,32.0,31.5,28.9
1253360,27.3943577,-80.3770599,2.7,2.6,2.4
1253360,27.3943577,-80.3770599,2.0,1.9,1.8
1253361,27.4119358,-80.4276657,9.1,8.6,8.0
1253361,27.4119358,-80.4276657,2.9,2.8,2.6
1253361,27.4119358,-80.4276657,1.1,1.1,1.0
1253361,27.4119358,-80.4276657,31.4,29.3,27.8
1253361,27.4119358,-80.4276657,10.8,10.6,9.8
1253361,27.4119358,-80.4276657,5.2,5.0,4.6
1253361,27.4119358,-80.4276657,2.6,2.4,2.3
1253361,27.4119358,-80.4276657,1.6,1.5,1.4
1253362,27.5454922,-80.6110535,21.3,19.9,18.6
1253362,27.5454922,-80.6110535,3.2,3.0,2.8
1253362,27.5454922,-80.6110535,1.0,1.0,0.9
1253362,27.5454922,-80.6110535,0.9,0.9,0.8
1253362,27.5454922,-80.6110535,1.6,1.5,1.4
1253362,27.5454922,-80.6110535,2.0,2.0,1.8
1253362,27.5454922,-80.6110535,2.2,2.0,1.9
1253362,27.5454922,-80.6110535,0.9,0.8,0.8
1253362,27.5454922,-80.6110535,0.8,0.8,0.7
1253363,27.2985535,-80.2635727,512.3,468.9,446.1
1253363,27.2985535,-80.2635727,257.0,241.4,226.2
1253363,27.2985535,-80.2635727,90.4,87.0,79.6
1253363,27.2985535,-80.2635727,7.0,6.7,6.2
1253363,27.2985535,-80.2635727,5.2,5.0,4.6
1253364,30.8201275,-87.0557861,21.8,21.4,19.8
1253364,30.8201275,-87.0557861,3.8,3.6,3.4
1253364,30.8201275,-87.0557861,1.8,1.8,1.6
1253364,30.8201275,-87.0557861,0.8,0.8,0.7
1253364,30.8201275,-87.0557861,0.6,0.5,0.5
1253365,30.6533556,-86.8632472,7.7,7.6,7.0
1253365,30.6533556,-86.8632472,6.8,6.5,6.0
1253365,30.6533556,-86.8632472,2.2,2.2,2.0
1253365,30.6533556,-86.8632472,0.6,0.5,0.5
1253365,30.6533556,-86.8632472,0.2,0.2,0.2
1253365,30.6533556,-86.8632472,0.1,0.1,0.1
1253366,30.8041248,-87.1054535,20.1,19.3,17.8
1253366,30.8041248,-87.1054535,7.3,6.9,6.4
1253366,30.8041248,-87.1054535,2.2,2.0,1.9
1253366,30.8041248,-87.1054535,1.7,1.6,1.5
1253367,30.7612896,-87.2860794,50.3,48.8,44.5
1253367,30.7612896,-87.2860794,10.7,10.0,9.5
1253367,30.7612896,-87.2860794,8.3,8.0,7.4
1253367,30.7612896,-87.2860794,3.3,3.1,2.9
1253367,30.7612896,-87.2860794,1.4,1.3,1.2
1253367,30.7612896,-87.2860794,1.7,1.6,1.5
1253367,30.7612896,-87.2860794,1.4,1.4,1.3
1253368,28.9498577,-82.0423431,10.7,9.9,9.3
1253368,28.9498577,-82.0423431,3.8,3.6,3.4
1253368,28.9498577,-82.0423431,1.9,1.9,1.7
1253368,28.9498577,-82.0423431,1.1,1.1,1.0
1253368,28.9498577,-82.0423431,1.3,1.3,1.2
1253368,28.9498577,-82.0423431,0.8,0.8,0.7
1253369,29.7697201,-83.3399963,14.1,13.7,12.6
1253369,29.7697201,-83.3399963,2.5,2.3,2.2
1253369,29.7697201,-83.3399963,1.8,1.8,1.6
1253369,29.7697201,-83.3399963,2.4,2.3,2.1
1253370,29.9799995,-83.5927811,13.7,13.1,12.4
1253370,29.9799995,-83.5927811,4.7,4.4,4.1
1253370,29.9799995,-83.5927811,2.7,2.6,2.4
1253370,29.9799995,-83.5927811,15.3,14.3,13.4
1253370,29.9799995,-83.5927811,14.3,13.4,12.7
1253370,29.9799995,-83.5927811,2.4,2.3,2.2
1253371,29.9707165,-82.4588089,6.0,5.8,5.4
1253371,29.9707165,-82.4588089,2.8,2.7,2.5
1253371,29.9707165,-82.4588089,1.1,1.1,1.0
1253371,29.9707165,-82.4588089,0.8,0.7,0.7
1253371,29.9707165,-82.4588089,0.8,0.8,0.7
1253371,29.9707165,-82.4588089,0.9,0.9,0.8
1253371,29.9707165,-82.4588089,0.6,0.5,0.5
1253372,30.0269585,-82.517868,11.1,10.5,9.7
1253372,30.0269585,-82.517868,0.3,0.3,0.3
1253372,30.0269585,-82.517868,1.5,1.4,1.3
1253372,30.0269585,-82.517868,0.9,0.9,0.8
1253372,30.0269585,-82.517868,0.6,0.5,0.5
1253373,30.2379494,-84.195137,8.8,8.6,8.0
1253373,30.2379494,-84.195137,3.2,3.0,2.8
1253373,30.2379494,-84.195137,7.4,7.3,6.7
1253374,30.2667141,-84.1682968,9.4,9.0,8.4
1253374,30.2667141,-84.1682968,4.1,3.9,3.7
1253374,30.2667141,-84.1682968,3.6,3.4,3.2
1253374,30.2667141,-84.1682968,0.7,0.6,0.6
1253374,30.2667141,-84.1682968,1.9,1.8,1.7
1253374,30.2667141,-84.1682968,0.4,0.4,0.4
1253375,30.0313034,-84.4079437,9.1,8.9,8.2
1253375,30.0313034,-84.4079437,3.7,3.5,3.3
1253375,30.0313034,-84.4079437,1.7,1.6,1.5
1253375,30.0313034,-84.4079437,2.2,2.0,1.9
1253375,30.0313034,-84.4079437,1.8,1.7,1.6
1253376,30.0911865,-84.4140167,10.9,10.4,9.8
1253376,30.0911865,-84.4140167,3.8,3.5,3.3
1253376,30.0911865,-84.4140167,1.6,1.5,1.4
1253376,30.0911865,-84.4140167,1.9,1.8,1.7
1253376,30.0911865,-84.4140167,2.3,2.2,2.0
1253377,30.4684391,-85.9234619,25.0,23.7,22.3
1253377,30.4684391,-85.9234619,9.7,9.4,8.6
1253377,30.4684391,-85.9234619,2.7,2.6,2.4
1253377,30.4684391,-85.9234619,1.4,1.4,1.3
1253377,30.4684391,-85.9234619,1.7,1.6,1.5
1253377,30.4684391,-85.9234619,1.5,1.4,1.3
1253377,30.4684391,-85.9234619,1.3,1.3,1.2
1253377,30.4684391,-85.9234619,1.1,1.1,1.0
1274877,30.06170082,-82.23670197,11.8,11.6,10.7
1274877,30.06170082,-82.23670197,6.6,6.1,5.8
1274877,30.06170082,-82.23670197,4.1,4.0,3.7
1275236,26.08968544,-81.78426361,279.0,274.7,253.3
1275236,26.08968544,-81.78426361,290.1,285.7,263.3
1275236,26.08968544,-81.78426361,300.0,280.7,261.5
1275236,26.08968544,-81.78426361,292.2,272.6,258.7
1275236,26.08968544,-81.78426361,252.4,243.9,227.9
1275236,26.08968544,-81.78426361,201.7,194.7,178.2
1275236,26.08968544,-81.78426361,192.1,185.6,170.5
1275236,26.08968544,-81.78426361,186.1,178.7,167.6
1275236,26.08968544,-81.78426361,171.3,161.9,149.4
1275236,26.08968544,-81.78426361,202.9,187.6,177.7
1275236,26.08968544,-81.78426361,189.5,181.8,171.7
1275236,26.08968544,-81.78426361,174.9,165.4,152.6
1275236,26.08968544,-81.78426361,152.1,142.1,135.3
1285507,30.166069,-82.9726563,3.6,3.4,3.2
1285507,30.166069,-82.9726563,1.5,1.4,1.3
1285507,30.166069,-82.9726563,0.8,0.8,0.7
1285507,30.166069,-82.9726563,1.9,1.9,1.7
1285507,30.166069,-82.9726563,1.2,1.2,1.1
1285507,30.166069,-82.9726563,0.3,0.3,0.3
1285507,30.166069,-82.9726563,0.2,0.2,0.2
1285508,30.4766178,-87.3019485,25.5,23.7,22.4
1285508,30.4766178,-87.3019485,8.8,8.6,7.9
1285508,30.4766178,-87.3019485,1.8,1.7,1.6
1285508,30.4766178,-87.3019485,0.9,0.9,0.8
1285508,30.4766178,-87.3019485,0.4,0.4,0.4
1285509,27.3397694,-82.3079224,13.7,13.1,12.1
1285509,27.3397694,-82.3079224,3.3,3.1,2.9
1285509,27.3397694,-82.3079224,1.0,1.0,0.9
1285509,27.3397694,-82.3079224,40.9,39.0,36.1
1285509,27.3397694,-82.3079224,17.6,17.2,15.7
1285509,27.3397694,-82.3079224,5.0,4.9,4.5
1285510,30.9824352,-87.2230606,23.8,23.0,21.2
1285510,30.9824352,-87.2230606,10.9,10.2,9.5
1285510,30.9824352,-87.2230606,4.4,4.2,3.9
1285510,30.9824352,-87.2230606,1.8,1.7,1.6
1285510,30.9824352,-87.2230606,1.6,1.5,1.4
1285511,27.2947693,-82.4668121,14.9,14.5,13.2
1285511,27.2947693,-82.4668121,27.4,26.8,24.9
1285511,27.2947693,-82.4668121,22.4,21.4,20.3
1285511,27.2947693,-82.4668121,6.5,6.5,5.9
1285511,27.2947693,-82.4668121,3.2,3.0,2.8
1285511,27.2947693,-82.4668121,1.8,1.7,1.6
1285511,27.2947693,-82.4668121,1.1,1.1,1.0
1285512,30.3307858,-83.0012665,10.0,9.3,8.8
1285512,30.3307858,-83.0012665,6.4,6.1,5.8
1285512,30.3307858,-83.0012665,2.3,2.2,2.1
1285512,30.3307858,-83.0012665,2.3,2.1,2.0
1285512,30.3307858,-83.0012665,1.6,1.5,1.4
1285512,30.3307858,-83.0012665,0.6,0.5,0.5
1285512,30.3307858,-83.0012665,0.5,0.4,0.4
1286075,25.4919453,-80.5619431,39.2,35.9,34.2
1286075,25.4919453,-80.5619431,75.2,72.5,66.0
1286142,29.708334,-82.2569427,13.8,13.4,12.3
1286142,29.708334,-82.2569427,1.8,1.7,1.6
1286142,29.708334,-82.2569427,1.0,1.0,0.9
1286142,29.708334,-82.2569427,0.7,0.7,0.6
1286142,29.708334,-82.2569427,25.6,25.3,23.1
1286142,29.708334,-82.2569427,21.5,20.7,19.5
1286142,29.708334,-82.2569427,12.0,11.3,10.6
1286142,29.708334,-82.2569427,9.5,9.0,8.5
1286142,29.708334,-82.2569427,10.4,10.0,9.2
1286142,29.708334,-82.2569427,11.0,10.8,9.8
1286142,29.708334,-82.2569427,4.9,4.8,4.4
1286302,30.0191669,-83.3113861,20.1,19.5,18.3
1286302,30.0191669,-83.3113861,7.1,6.5,6.2
1286302,30.0191669,-83.3113861,33.2,32.6,30.0
1286302,30.0191669,-83.3113861,7.6,7.3,6.9
1286302,30.0191669,-83.3113861,3.5,3.3,3.1
1286302,30.0191669,-83.3113861,1.6,1.5,1.4
1286302,30.0191669,-83.3113861,15.6,14.6,13.8
1286302,30.0191669,-83.3113861,48.6,45.7,42.6
1286302,30.0191669,-83.3113861,27.0,25.4,24.0
1288031,29.6373215,-82.3672256,4.1,3.8,3.6
1288031,29.6373215,-82.3672256,1.5,1.4,1.3
1288031,29.6373215,-82.3672256,0.9,0.8,0.8
1288031,29.6373215,-82.3672256,0.7,0.7,0.6
1288031,29.6373215,-82.3672256,0.6,0.5,0.5
1288031,29.6373215,-82.3672256,0.7,0.6,0.6
1288032,29.7125225,-82.1545029,12.3,11.7,10.9
1288032,29.7125225,-82.1545029,5.0,4.8,4.4
1288032,29.7125225,-82.1545029,3.7,3.6,3.3
1288032,29.7125225,-82.1545029,3.5,3.3,3.1
1288032,29.7125225,-82.1545029,3.3,3.1,2.9
1288032,29.7125225,-82.1545029,2.1,1.9,1.8
1288032,29.7125225,-82.1545029,1.7,1.6,1.5
1288032,29.7125225,-82.1545029,1.5,1.5,1.4
1288032,29.7125225,-82.1545029,0.4,0.4,0.4
1288033,29.6990414,-82.4889526,6.5,6.1,5.7
1288033,29.6990414,-82.4889526,1.9,1.8,1.7
1288033,29.6990414,-82.4889526,0.6,0.5,0.5
1288033,29.6990414,-82.4889526,0.8,0.8,0.7
1288033,29.6990414,-82.4889526,1.0,1.0,0.9
1288033,29.6990414,-82.4889526,0.7,0.6,0.6
1288036,30.3074226,-82.0665665,12.2,12.0,10.9
1288036,30.3074226,-82.0665665,4.0,3.8,3.6
1288036,30.3074226,-82.0665665,2.2,2.1,2.0
1288036,30.3074226,-82.0665665,1.2,1.2,1.1
1288036,30.3074226,-82.0665665,0.9,0.8,0.8
1288036,30.3074226,-82.0665665,0.6,0.5,0.5
1288036,30.3074226,-82.0665665,0.9,0.9,0.8
1288036,30.3074226,-82.0665665,0.4,0.4,0.4
1288037,30.2080173,-85.8442917,7.0,6.6,6.2
1288037,30.2080173,-85.8442917,0.9,0.8,0.8
1288037,30.2080173,-85.8442917,3.0,2.9,2.7
1288037,30.2080173,-85.8442917,0.8,0.8,0.7
1288037,30.2080173,-85.8442917,0.6,0.5,0.5
1288037,30.2080173,-85.8442917,0.4,0.4,0.4
1288039,29.8828144,-82.2764435,44.3,42.7,40.0
1288039,29.8828144,-82.2764435,4.1,3.8,3.6
1288039,29.8828144,-82.2764435,33.2,31.9,29.6
1288039,29.8828144,-82.2764435,8.5,8.0,7.5
1288039,29.8828144,-82.2764435,2.4,2.3,2.1
1288039,29.8828144,-82.2764435,3.3,3.2,3.0
1288039,29.8828144,-82.2764435,9.2,8.9,8.3
1288039,29.8828144,-82.2764435,3.2,3.1,2.9
1288039,29.8828144,-82.2764435,9.8,9.2,8.7
1288040,28.1161137,-80.7441101,485.0,462.5,427.0
1288040,28.1161137,-80.7441101,489.1,472.1,443.0
1288040,28.1161137,-80.7441101,487.6,468.6,440.0
1288040,28.1161137,-80.7441101,455.4,446.0,406.0
1288040,28.1161137,-80.7441101,286.9,283.2,260.0
1288040,28.1161137,-80.7441101,19.8,19.4,18.0
1288040,28.1161137,-80.7441101,6.8,6.5,6.0
1288042,30.5355606,-85.1022186,17.7,16.9,15.8
1288042,30.5355606,-85.1022186,6.5,6.1,5.8
1288042,30.5355606,-85.1022186,1.7,1.6,1.5
1288042,30.5355606,-85.1022186,0.5,0.4,0.4
1288042,30.5355606,-85.1022186,0.7,0.7,0.6
1288042,30.5355606,-85.1022186,0.6,0.5,0.5
1288042,30.5355606,-85.1022186,0.7,0.6,0.6
1288043,26.927887,-81.9504852,17.7,17.2,15.9
1288043,26.927887,-81.9504852,3.4,3.2,3.0
1288043,26.927887,-81.9504852,2.0,1.9,1.8
1288043,26.927887,-81.9504852,1.3,1.2,1.1
1288043,26.927887,-81.9504852,1.3,1.3,1.2
1288043,26.927887,-81.9504852,4.4,4.3,4.0
1288043,26.927887,-81.9504852,2.6,2.4,2.3
1288043,26.927887,-81.9504852,1.9,1.8,1.7
1288044,27.033186,-81.5749588,547.8,522.4,493.3
1288044,27.033186,-81.5749588,603.7,583.3,535.0
1288044,27.033186,-81.5749588,543.4,525.8,482.1
1288044,27.033186,-81.5749588,16.4,15.8,14.9
1288044,27.033186,-81.5749588,1.8,1.7,1.6
1288044,27.033186,-81.5749588,3.9,3.7,3.4
1288044,27.033186,-81.5749588,2.2,2.0,1.9
1288044,27.033186,-81.5749588,1.4,1.4,1.3
1288044,27.033186,-81.5749588,2.4,2.4,2.2
1288044,27.033186,-81.5749588,0.2,0.2,0.2
1288049,30.1134586,-81.8131943,18.5,17.5,16.3
1288049,30.1134586,-81.8131943,4.5,4.4,4.0
1288049,30.1134586,-81.8131943,1.8,1.7,1.6
1288049,30.1134586,-81.8131943,0.9,0.9,0.8
1288049,30.1134586,-81.8131943,0.8,0.7,0.7
1288049,30.1134586,-81.8131943,1.1,1.1,1.0
1288050,29.8911839,-81.8536377,6.0,5.8,5.4
1288050,29.8911839,-81.8536377,1.3,1.3,1.2
1288050,29.8911839,-81.8536377,26.0,24.9,22.9
1288050,29.8911839,-81.8536377,6.1,5.9,5.4
1288050,29.8911839,-81.8536377,2.0,1.9,1.8
1288050,29.8911839,-81.8536377,3.8,3.7,3.4
1288050,29.8911839,-81.8536377,12.0,11.1,10.5
1288052,30.0121746,-82.5751114,17.1,15.9,15.1
1288052,30.0121746,-82.5751114,0.7,0.7,0.6
1288052,30.0121746,-82.5751114,0.8,0.8,0.7
1288052,30.0121746,-82.5751114,1.7,1.6,1.5
1288052,30.0121746,-82.5751114,12.9,12.6,11.6
1288052,30.0121746,-82.5751114,10.1,9.3,8.8
1288052,30.0121746,-82.5751114,7.7,7.3,6.7
1288052,30.0121746,-82.5751114,4.7,4.4,4.1
1288052,30.0121746,-82.5751114,2.5,2.3,2.2
1288053,30.1835079,-82.5927582,38.3,37.1,33.9
1288053,30.1835079,-82.5927582,1.1,1.1,1.0
1288053,30.1835079,-82.5927582,14.0,13.6,12.6
1288053,30.1835079,-82.5927582,14.2,14.0,12.7
1288053,30.1835079,-82.5927582,9.1,8.5,8.0
1288053,30.1835079,-82.5927582,13.8,12.8,12.2
1288053,30.1835079,-82.5927582,17.7,16.7,15.5
1288055,30.4796352,-81.7835541,26.4,24.8,23.2
1288055,30.4796352,-81.7835541,12.8,12.3,11.6
1288055,30.4796352,-81.7835541,2.3,2.2,2.1
1288055,30.4796352,-81.7835541,1.2,1.2,1.1
1288055,30.4796352,-81.7835541,1.1,1.1,1.0
1288055,30.4796352,-81.7835541,1.0,1.0,0.9
1288055,30.4796352,-81.7835541,0.8,0.7,0.7
1288056,29.4460297,-81.3246613,54.5,53.2,49.5
1288056,29.4460297,-81.3246613,1.9,1.9,1.7
1288056,29.4460297,-81.3246613,0.9,0.9,0.8
1288056,29.4460297,-81.3246613,1.2,1.2,1.1
1288056,29.4460297,-81.3246613,2.6,2.5,2.3
1288056,29.4460297,-81.3246613,0.1,0.1,0.1
1288057,29.337986,-81.3532639,93.6,88.8,82.8
1288057,29.337986,-81.3532639,9.8,9.4,8.8
1288057,29.337986,-81.3532639,4.4,4.1,3.9
1288057,29.337986,-81.3532639,1.1,1.1,1.0
1288058,29.8503838,-84.6528168,9.7,9.0,8.5
1288058,29.8503838,-84.6528168,7.5,7.4,6.7
1288058,29.8503838,-84.6528168,1.0,1.0,0.9
1288058,29.8503838,-84.6528168,1.7,1.6,1.5
1288058,29.8503838,-84.6528168,1.3,1.2,1.1
1288059,29.9628143,-84.4918823,10.4,10.0,9.2
1288059,29.9628143,-84.4918823,1.8,1.7,1.6
1288059,29.9628143,-84.4918823,11.5,11.0,10.0
1288059,29.9628143,-84.4918823,7.5,7.2,6.7
1288059,29.9628143,-84.4918823,1.3,1.2,1.1
1288059,29.9628143,-84.4918823,0.3,0.3,0.3
1288059,29.9628143,-84.4918823,0.9,0.9,0.8
1288059,29.9628143,-84.4918823,0.4,0.4,0.4
1288062,29.7300529,-82.803894,11.0,10.5,9.6
1288062,29.7300529,-82.803894,4.2,4.0,3.7
1288062,29.7300529,-82.803894,2.2,2.2,2.0
1288062,29.7300529,-82.803894,1.1,1.1,1.0
1288062,29.7300529,-82.803894,0.8,0.8,0.7
1288063,29.7844028,-82.8061523,6.1,6.0,5.5
1288063,29.7844028,-82.8061523,0.9,0.9,0.8
1288063,29.7844028,-82.8061523,30.0,28.5,26.9
1288063,29.7844028,-82.8061523,12.7,11.9,11.3
1288063,29.7844028,-82.8061523,3.0,2.9,2.7
1288063,29.7844028,-82.8061523,6.4,6.2,5.8
1288063,29.7844028,-82.8061523,16.9,16.4,15.0
1288064,30.1834259,-85.15728,17.2,16.4,15.6
1288064,30.1834259,-85.15728,4.3,4.0,3.8
1288064,30.1834259,-85.15728,2.6,2.5,2.4
1288064,30.1834259,-85.15728,0.4,0.4,0.4
1288064,30.1834259,-85.15728,0.2,0.2,0.2
1288065,30.189167,-85.2060089,14.5,13.6,12.7
1288065,30.189167,-85.2060089,1.3,1.3,1.2
1288065,30.189167,-85.2060089,1.1,1.1,1.0
1288065,30.189167,-85.2060089,1.4,1.4,1.3
1288066,26.6433201,-81.3060989,39.7,37.4,35.1
1288066,26.6433201,-81.3060989,6.5,6.3,5.7
1288066,26.6433201,-81.3060989,1.8,1.8,1.6
1288066,26.6433201,-81.3060989,2.9,2.8,2.6
1288066,26.6433201,-81.3060989,19.6,19.4,17.7
1288066,26.6433201,-81.3060989,8.3,7.9,7.3
1288066,26.6433201,-81.3060989,8.7,8.6,7.8
1288067,26.6797752,-80.9617691,80.0,75.2,71.0
1288067,26.6797752,-80.9617691,8.7,8.5,7.7
1288067,26.6797752,-80.9617691,1.8,1.7,1.6
1288067,26.6797752,-80.9617691,1.2,1.2,1.1
1288067,26.6797752,-80.9617691,4.1,4.0,3.7
1288068,28.5292492,-82.5096283,7.9,7.8,7.2
1288068,28.5292492,-82.5096283,1.8,1.7,1.6
1288068,28.5292492,-82.5096283,0.7,0.7,0.6
1288068,28.5292492,-82.5096283,0.5,0.4,0.4
1288069,27.1717186,-81.1971436,16.2,15.6,14.2
1288069,27.1717186,-81.1971436,1.6,1.5,1.4
1288069,27.1717186,-81.1971436,30.6,28.7,26.8
1288069,27.1717186,-81.1971436,12.5,11.8,10.9
1288069,27.1717186,-81.1971436,2.2,2.1,1.9
1288069,27.1717186,-81.1971436,2.2,2.1,2.0
1288069,27.1717186,-81.1971436,2.3,2.1,2.0
1288069,27.1717186,-81.1971436,0.7,0.7,0.6
1288070,27.6097107,-81.3414993,85.4,84.5,77.2
1288070,27.6097107,-81.3414993,14.0,13.2,12.4
1288070,27.6097107,-81.3414993,0.8,0.7,0.7
1288070,27.6097107,-81.3414993,0.7,0.6,0.6
1288070,27.6097107,-81.3414993,0.3,0.3,0.3
1288071,30.8073196,-85.2499466,9.9,9.6,8.8
1288071,30.8073196,-85.2499466,2.4,2.4,2.2
1288071,30.8073196,-85.2499466,1.0,1.0,0.9
1288071,30.8073196,-85.2499466,1.1,1.1,1.0
1288071,30.8073196,-85.2499466,0.4,0.4,0.4
1288072,30.3399315,-84.0465393,9.0,8.7,8.1
1288072,30.3399315,-84.0465393,3.3,3.1,2.9
1288072,30.3399315,-84.0465393,3.8,3.6,3.3
1288072,30.3399315,-84.0465393,0.7,0.6,0.6
1288072,30.3399315,-84.0465393,0.8,0.8,0.7
1288072,30.3399315,-84.0465393,1.2,1.2,1.1
1288073,30.6611118,-83.8336258,17.7,17.6,16.1
1288073,30.6611118,-83.8336258,10.4,9.9,9.3
1288073,30.6611118,-83.8336258,2.8,2.7,2.5
1288073,30.6611118,-83.8336258,1.2,1.2,1.1
1288073,30.6611118,-83.8336258,0.7,0.6,0.6
1288073,30.6611118,-83.8336258,0.7,0.7,0.6
1288073,30.6611118,-83.8336258,0.4,0.4,0.4
1288074,30.5443249,-83.839653,9.9,9.7,9.0
1288074,30.5443249,-83.839653,3.6,3.4,3.2
1288074,30.5443249,-83.839653,0.1,0.1,0.1
1288074,30.5443249,-83.839653,1.8,1.7,1.6
1288075,29.9282436,-83.3264694,11.7,11.4,10.6
1288075,29.9282436,-83.3264694,1.8,1.7,1.6
1288075,29.9282436,-83.3264694,2.4,2.3,2.2
1288075,29.9282436,-83.3264694,1.0,1.0,0.9
1288075,29.9282436,-83.3264694,2.4,2.4,2.2
1288075,29.9282436,-83.3264694,1.1,1.1,1.0
1288077,26.4872971,-81.9692764,83.4,80.6,74.6
1288077,26.4872971,-81.9692764,21.5,20.5,19.4
1288077,26.4872971,-81.9692764,33.1,30.8,29.3
1288077,26.4872971,-81.9692764,7.6,7.3,6.9
1288077,26.4872971,-81.9692764,4.7,4.5,4.2
1288077,26.4872971,-81.9692764,3.2,3.1,2.9
1288077,26.4872971,-81.9692764,4.8,4.5,4.2
1288077,26.4872971,-81.9692764,3.7,3.6,3.3
1288077,26.4872971,-81.9692764,2.6,2.5,2.3
1288078,26.3643913,-81.8085938,9.8,9.2,8.7
1288078,26.3643913,-81.8085938,5.8,5.7,5.2
1288078,26.3643913,-81.8085938,0.9,0.8,0.8
1288078,26.3643913,-81.8085938,1.2,1.2,1.1
1288078,26.3643913,-81.8085938,1.6,1.5,1.4
1288078,26.3643913,-81.8085938,0.6,0.5,0.5
1288078,26.3643913,-81.8085938,0.4,0.4,0.4
1288079,30.5311298,-84.3624878,11.6,11.1,10.2
1288079,30.5311298,-84.3624878,3.5,3.3,3.1
1288079,30.5311298,-84.3624878,1.8,1.7,1.6
1288079,30.5311298,-84.3624878,1.1,1.1,1.0
1288079,30.5311298,-84.3624878,1.3,1.3,1.2
1288079,30.5311298,-84.3624878,0.9,0.9,0.8
1288079,30.5311298,-84.3624878,0.7,0.6,0.6
1288080,29.4235554,-82.6440735,17.3,16.4,15.2
1288080,29.4235554,-82.6440735,5.1,4.9,4.5
1288080,29.4235554,-82.6440735,2.8,2.7,2.5
1288080,29.4235554,-82.6440735,0.8,0.8,0.7
1288080,29.4235554,-82.6440735,1.5,1.4,1.3
1288081,30.6251221,-83.4347229,12.3,12.1,11.2
1288081,30.6251221,-83.4347229,7.2,6.7,6.3
1288081,30.6251221,-83.4347229,2.3,2.3,2.1
1288081,30.6251221,-83.4347229,1.8,1.7,1.6
1288081,30.6251221,-83.4347229,1.4,1.3,1.2
1288081,30.6251221,-83.4347229,0.9,0.9,0.8
1288081,30.6251221,-83.4347229,0.6,0.5,0.5
1288082,30.2815552,-83.4189987,616.1,567.5,536.4
